cofog1.code,cofog1.label,cofog2.code,cofog2.label,year,amount
10,Sosial beskyttelse,10.91,Sykdom og uførhet,1996,4.5033E10
10,Sosial beskyttelse,10.91,Sykdom og uførhet,1997,4.888E10
10,Sosial beskyttelse,10.91,Sykdom og uførhet,1998,5.4466E10
10,Sosial beskyttelse,10.91,Sykdom og uførhet,1999,6.0808E10
10,Sosial beskyttelse,10.91,Sykdom og uførhet,2000,6.7747E10
10,Sosial beskyttelse,10.91,Sykdom og uførhet,2001,9.3955E10
10,Sosial beskyttelse,10.91,Sykdom og uførhet,2002,1.00059E11
10,Sosial beskyttelse,10.91,Sykdom og uførhet,2003,1.11542E11
10,Sosial beskyttelse,10.91,Sykdom og uførhet,2004,1.16255E11
10,Sosial beskyttelse,10.91,Sykdom og uførhet,2005,1.19391E11
10,Sosial beskyttelse,10.91,Sykdom og uførhet,2006,1.25387E11
10,Sosial beskyttelse,10.91,Sykdom og uførhet,2007,1.33047E11
10,Sosial beskyttelse,10.91,Sykdom og uførhet,2008,1.45353E11
10,Sosial beskyttelse,10.91,Sykdom og uførhet,2009,1.58937E11
10,Sosial beskyttelse,10.91,Sykdom og uførhet,2010,1.65136E11
10,Sosial beskyttelse,10.91,Sykdom og uførhet,2011,1.75015E11
10,Sosial beskyttelse,10.91,Sykdom og uførhet,2012,1.81061E11
10,Sosial beskyttelse,10.92,Alderdom,1996,6.9752E10
10,Sosial beskyttelse,10.92,Alderdom,1997,7.358E10
10,Sosial beskyttelse,10.92,Alderdom,1998,8.1132E10
10,Sosial beskyttelse,10.92,Alderdom,1999,8.7692E10
10,Sosial beskyttelse,10.92,Alderdom,2000,9.488E10
10,Sosial beskyttelse,10.92,Alderdom,2001,7.8056E10
10,Sosial beskyttelse,10.92,Alderdom,2002,8.4372E10
10,Sosial beskyttelse,10.92,Alderdom,2003,8.9543E10
10,Sosial beskyttelse,10.92,Alderdom,2004,9.433E10
10,Sosial beskyttelse,10.92,Alderdom,2005,9.9394E10
10,Sosial beskyttelse,10.92,Alderdom,2006,1.05337E11
10,Sosial beskyttelse,10.92,Alderdom,2007,1.13541E11
10,Sosial beskyttelse,10.92,Alderdom,2008,1.23323E11
10,Sosial beskyttelse,10.92,Alderdom,2009,1.32043E11
10,Sosial beskyttelse,10.92,Alderdom,2010,1.41591E11
10,Sosial beskyttelse,10.92,Alderdom,2011,1.57754E11
10,Sosial beskyttelse,10.92,Alderdom,2012,1.73885E11
10,Sosial beskyttelse,10.93,Etterlatte,1996,4.112E9
10,Sosial beskyttelse,10.93,Etterlatte,1997,4.261E9
10,Sosial beskyttelse,10.93,Etterlatte,1998,4.402E9
10,Sosial beskyttelse,10.93,Etterlatte,1999,4.388E9
10,Sosial beskyttelse,10.93,Etterlatte,2000,2.267E9
10,Sosial beskyttelse,10.93,Etterlatte,2001,5.312E9
10,Sosial beskyttelse,10.93,Etterlatte,2002,4.953E9
10,Sosial beskyttelse,10.93,Etterlatte,2003,5.171E9
10,Sosial beskyttelse,10.93,Etterlatte,2004,5.423E9
10,Sosial beskyttelse,10.93,Etterlatte,2005,5.403E9
10,Sosial beskyttelse,10.93,Etterlatte,2006,5.486E9
10,Sosial beskyttelse,10.93,Etterlatte,2007,5.693E9
10,Sosial beskyttelse,10.93,Etterlatte,2008,5.957E9
10,Sosial beskyttelse,10.93,Etterlatte,2009,6.065E9
10,Sosial beskyttelse,10.93,Etterlatte,2010,6.254E9
10,Sosial beskyttelse,10.93,Etterlatte,2011,6.394E9
10,Sosial beskyttelse,10.93,Etterlatte,2012,6.778E9
10,Sosial beskyttelse,10.94,Barn og familie,1996,3.5676E10
10,Sosial beskyttelse,10.94,Barn og familie,1997,3.7123E10
10,Sosial beskyttelse,10.94,Barn og familie,1998,4.0073E10
10,Sosial beskyttelse,10.94,Barn og familie,1999,4.2974E10
10,Sosial beskyttelse,10.94,Barn og familie,2000,4.4847E10
10,Sosial beskyttelse,10.94,Barn og familie,2001,4.8767E10
10,Sosial beskyttelse,10.94,Barn og familie,2002,5.1169E10
10,Sosial beskyttelse,10.94,Barn og familie,2003,5.4238E10
10,Sosial beskyttelse,10.94,Barn og familie,2004,5.8048E10
10,Sosial beskyttelse,10.94,Barn og familie,2005,6.121E10
10,Sosial beskyttelse,10.94,Barn og familie,2006,6.6405E10
10,Sosial beskyttelse,10.94,Barn og familie,2007,7.206E10
10,Sosial beskyttelse,10.94,Barn og familie,2008,7.8561E10
10,Sosial beskyttelse,10.94,Barn og familie,2009,8.5139E10
10,Sosial beskyttelse,10.94,Barn og familie,2010,8.8564E10
10,Sosial beskyttelse,10.94,Barn og familie,2011,9.3694E10
10,Sosial beskyttelse,10.94,Barn og familie,2012,9.7098E10
10,Sosial beskyttelse,10.95,Arbeidsledighet,1996,1.0382E10
10,Sosial beskyttelse,10.95,Arbeidsledighet,1997,8.55E9
10,Sosial beskyttelse,10.95,Arbeidsledighet,1998,6.287E9
10,Sosial beskyttelse,10.95,Arbeidsledighet,1999,6.244E9
10,Sosial beskyttelse,10.95,Arbeidsledighet,2000,7.618E9
10,Sosial beskyttelse,10.95,Arbeidsledighet,2001,8.683E9
10,Sosial beskyttelse,10.95,Arbeidsledighet,2002,1.0403E10
10,Sosial beskyttelse,10.95,Arbeidsledighet,2003,1.368E10
10,Sosial beskyttelse,10.95,Arbeidsledighet,2004,1.4535E10
10,Sosial beskyttelse,10.95,Arbeidsledighet,2005,1.2043E10
10,Sosial beskyttelse,10.95,Arbeidsledighet,2006,7.837E9
10,Sosial beskyttelse,10.95,Arbeidsledighet,2007,5.789E9
10,Sosial beskyttelse,10.95,Arbeidsledighet,2008,5.477E9
10,Sosial beskyttelse,10.95,Arbeidsledighet,2009,1.0595E10
10,Sosial beskyttelse,10.95,Arbeidsledighet,2010,1.3051E10
10,Sosial beskyttelse,10.95,Arbeidsledighet,2011,1.1716E10
10,Sosial beskyttelse,10.95,Arbeidsledighet,2012,1.0573E10
10,Sosial beskyttelse,10.96,Bostøtte,1996,2.865E9
10,Sosial beskyttelse,10.96,Bostøtte,1997,1.372E9
10,Sosial beskyttelse,10.96,Bostøtte,1998,1.558E9
10,Sosial beskyttelse,10.96,Bostøtte,1999,1.556E9
10,Sosial beskyttelse,10.96,Bostøtte,2000,1.637E9
10,Sosial beskyttelse,10.96,Bostøtte,2001,3.378E9
10,Sosial beskyttelse,10.96,Bostøtte,2002,7.123E9
10,Sosial beskyttelse,10.96,Bostøtte,2003,1.494E9
10,Sosial beskyttelse,10.96,Bostøtte,2004,2.036E9
10,Sosial beskyttelse,10.96,Bostøtte,2005,2.054E9
10,Sosial beskyttelse,10.96,Bostøtte,2006,2.214E9
10,Sosial beskyttelse,10.96,Bostøtte,2007,2.336E9
10,Sosial beskyttelse,10.96,Bostøtte,2008,2.421E9
10,Sosial beskyttelse,10.96,Bostøtte,2009,2.702E9
10,Sosial beskyttelse,10.96,Bostøtte,2010,3.148E9
10,Sosial beskyttelse,10.96,Bostøtte,2011,3.55E9
10,Sosial beskyttelse,10.96,Bostøtte,2012,3.121E9
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,1996,5.812E9
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,1997,5.748E9
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,1998,5.757E9
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,1999,6.394E9
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,2000,6.757E9
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,2001,1.0511E10
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,2002,9.175E9
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,2003,1.0914E10
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,2004,1.117E10
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,2005,1.2758E10
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,2006,1.3011E10
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,2007,1.37E10
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,2008,1.5711E10
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,2009,1.8295E10
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,2010,1.9803E10
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,2011,2.0099E10
10,Sosial beskyttelse,10.97,Sosial inkludering ellers,2012,2.0361E10
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,1996,5.201E9
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,1997,4.947E9
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,1998,5.062E9
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,1999,5.35E9
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,2000,5.447E9
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,2001,4.394E9
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,2002,4.152E9
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,2003,3.504E9
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,2004,4.071E9
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,2005,4.721E9
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,2006,9.095E9
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,2007,1.0386E10
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,2008,1.2708E10
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,2009,1.2599E10
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,2010,1.2266E10
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,2011,1.2045E10
10,Sosial beskyttelse,10.99,Sosial beskyttelse ellers,2012,1.2777E10
